# BUSCO version is: 5.6.1 
# The lineage dataset is: brassicales_odb10 (Creation date: 2024-01-08, number of genomes: 10, number of BUSCOs: 4596)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
3297at3699	Duplicated	ptg000008l_path	8077885	8076047	-	1004.2	551	https://v10-1.orthodb.org/?query=3297at3699	Pentatricopeptide repeat
3297at3699	Duplicated	ptg000011l_path	5980599	5982437	+	1002.3	551	https://v10-1.orthodb.org/?query=3297at3699	Pentatricopeptide repeat
3297at3699	Duplicated	ptg000018l_path	619378	621216	+	995.6	551	https://v10-1.orthodb.org/?query=3297at3699	Pentatricopeptide repeat
3311at3699	Duplicated	ptg000034l_path	12893474	12895392	+	1070.0	530	https://v10-1.orthodb.org/?query=3311at3699	Pentatricopeptide repeat
3311at3699	Duplicated	ptg000032l_path	595212	597130	+	1065.1	530	https://v10-1.orthodb.org/?query=3311at3699	Pentatricopeptide repeat
3311at3699	Duplicated	ptg000016l_path	26430562	26432480	+	1061.7	530	https://v10-1.orthodb.org/?query=3311at3699	Pentatricopeptide repeat
3314at3699	Complete	ptg000019l_path	795162	792640	-	951.1	472	https://v10-1.orthodb.org/?query=3314at3699	Leucine-rich repeat
3322at3699	Duplicated	ptg000016l_path	31076513	31079184	+	974.0	665	https://v10-1.orthodb.org/?query=3322at3699	Protein of unknown function DUF3527
3322at3699	Duplicated	ptg000032l_path	5093715	5096398	+	972.1	665	https://v10-1.orthodb.org/?query=3322at3699	Protein of unknown function DUF3527
3322at3699	Duplicated	ptg000005l_path	3723340	3726001	+	968.9	665	https://v10-1.orthodb.org/?query=3322at3699	Protein of unknown function DUF3527
3322at3699	Duplicated	ptg000034l_path	17454661	17457331	+	963.0	665	https://v10-1.orthodb.org/?query=3322at3699	Protein of unknown function DUF3527
3322at3699	Duplicated	ptg000002l_path	35492756	35490096	-	945.4	665	https://v10-1.orthodb.org/?query=3322at3699	Protein of unknown function DUF3527
3323at3699	Duplicated	ptg000028l_path	31900769	31903051	+	1178.8	646	https://v10-1.orthodb.org/?query=3323at3699	Subtilisin-like protease, fibronectin type-III domain
3323at3699	Duplicated	ptg000025l_path	92770	90482	-	1176.8	646	https://v10-1.orthodb.org/?query=3323at3699	Subtilisin-like protease, fibronectin type-III domain
3331at3699	Duplicated	ptg000039l_path	645688	640816	-	986.5	619	https://v10-1.orthodb.org/?query=3331at3699	Probable ubiquitin-like-specific protease 2A
3331at3699	Duplicated	ptg000045l_path	618291	613419	-	982.5	619	https://v10-1.orthodb.org/?query=3331at3699	Probable ubiquitin-like-specific protease 2A
3350at3699	Duplicated	ptg000006l_path	8625364	8640518	+	1084.5	525	https://v10-1.orthodb.org/?query=3350at3699	Probable indole-3-acetic acid-amido synthetase GH3.1
3350at3699	Duplicated	ptg000013l_path	34704144	34701608	-	1059.0	525	https://v10-1.orthodb.org/?query=3350at3699	Probable indole-3-acetic acid-amido synthetase GH3.1
3350at3699	Duplicated	ptg000022l_path	474096	471672	-	922.7	524	https://v10-1.orthodb.org/?query=3350at3699	Probable indole-3-acetic acid-amido synthetase GH3.1
3350at3699	Duplicated	ptg000008l_path	394817	392397	-	922.0	524	https://v10-1.orthodb.org/?query=3350at3699	Probable indole-3-acetic acid-amido synthetase GH3.1
3361at3699	Duplicated	ptg000033l_path	3295782	3298689	+	1048.8	536	https://v10-1.orthodb.org/?query=3361at3699	Mediator of RNA polymerase II transcription subunit 17
3361at3699	Duplicated	ptg000001l_path	3175034	3172134	-	1048.0	536	https://v10-1.orthodb.org/?query=3361at3699	Mediator of RNA polymerase II transcription subunit 17
3361at3699	Duplicated	ptg000024l_path	27783202	27786108	+	1046.9	536	https://v10-1.orthodb.org/?query=3361at3699	Mediator of RNA polymerase II transcription subunit 17
3362at3699	Duplicated	ptg000006l_path	7466545	7468470	+	1008.3	527	https://v10-1.orthodb.org/?query=3362at3699	F-box domain
3362at3699	Duplicated	ptg000013l_path	36066708	36064764	-	991.2	527	https://v10-1.orthodb.org/?query=3362at3699	F-box domain
3364at3699	Duplicated	ptg000023l_path	24429002	24433585	+	1103.2	599	https://v10-1.orthodb.org/?query=3364at3699	K(+) efflux antiporter 3, chloroplastic
3364at3699	Duplicated	ptg000036l_path	20692160	20696756	+	1103.2	599	https://v10-1.orthodb.org/?query=3364at3699	K(+) efflux antiporter 3, chloroplastic
3364at3699	Duplicated	ptg000001l_path	37897386	37901997	+	1102.5	599	https://v10-1.orthodb.org/?query=3364at3699	K(+) efflux antiporter 3, chloroplastic
3365at3699	Complete	ptg000002l_path	40895685	40898307	+	1104.5	571	https://v10-1.orthodb.org/?query=3365at3699	Kinesin motor domain
3367at3699	Complete	ptg000014l_path	36054863	36052416	-	977.4	546	https://v10-1.orthodb.org/?query=3367at3699	NT-type C2 domain
3368at3699	Duplicated	ptg000034l_path	18423872	18419973	-	1067.8	483	https://v10-1.orthodb.org/?query=3368at3699	Glycoside hydrolase family 47
3368at3699	Duplicated	ptg000032l_path	6068098	6064188	-	1043.5	483	https://v10-1.orthodb.org/?query=3368at3699	Glycoside hydrolase family 47
3368at3699	Duplicated	ptg000016l_path	32152067	32148191	-	1040.5	483	https://v10-1.orthodb.org/?query=3368at3699	Glycoside hydrolase family 47
3373at3699	Complete	ptg000017l_path	8835430	8837364	+	1018.2	568	https://v10-1.orthodb.org/?query=3373at3699	Pentatricopeptide repeat
3380at3699	Duplicated	ptg000004l_path	6102821	6104689	+	1081.1	507	https://v10-1.orthodb.org/?query=3380at3699	Pentatricopeptide repeat
3380at3699	Duplicated	ptg000012l_path	6026528	6028396	+	1081.1	507	https://v10-1.orthodb.org/?query=3380at3699	Pentatricopeptide repeat
3387at3699	Duplicated	ptg000013l_path	4718483	4720411	+	942.6	578	https://v10-1.orthodb.org/?query=3387at3699	Pentatricopeptide repeat
3387at3699	Duplicated	ptg000006l_path	37233941	37232013	-	930.9	578	https://v10-1.orthodb.org/?query=3387at3699	Pentatricopeptide repeat
3389at3699	Duplicated	ptg000024l_path	20256155	20253418	-	1211.0	621	https://v10-1.orthodb.org/?query=3389at3699	S-adenosyl-L-methionine-dependent methyltransferase
3389at3699	Duplicated	ptg000023l_path	43521	46262	+	1209.9	621	https://v10-1.orthodb.org/?query=3389at3699	S-adenosyl-L-methionine-dependent methyltransferase
3389at3699	Duplicated	ptg000001l_path	10367817	10370551	+	1214.9	619	https://v10-1.orthodb.org/?query=3389at3699	S-adenosyl-L-methionine-dependent methyltransferase
3395at3699	Complete	ptg000014l_path	31120516	31122465	+	1111.5	551	https://v10-1.orthodb.org/?query=3395at3699	ABC-2 type transporter
3397at3699	Duplicated	ptg000019l_path	988003	990622	+	1281.9	610	https://v10-1.orthodb.org/?query=3397at3699	Glucose/Sorbosone dehydrogenase
3397at3699	Duplicated	ptg000015l_path	1127788	1130496	+	1302.1	609	https://v10-1.orthodb.org/?query=3397at3699	Glucose/Sorbosone dehydrogenase
3397at3699	Duplicated	ptg002655l_path	459444	456736	-	1302.1	609	https://v10-1.orthodb.org/?query=3397at3699	Glucose/Sorbosone dehydrogenase
3397at3699	Duplicated	ptg000040l_path	1234440	1237148	+	1300.9	609	https://v10-1.orthodb.org/?query=3397at3699	Glucose/Sorbosone dehydrogenase
3399at3699	Duplicated	ptg000002l_path	7436782	7434573	-	1207.3	653	https://v10-1.orthodb.org/?query=3399at3699	Pentatricopeptide repeat
3399at3699	Duplicated	ptg000012l_path	15048297	15046088	-	1201.8	652	https://v10-1.orthodb.org/?query=3399at3699	Pentatricopeptide repeat
3399at3699	Duplicated	ptg000006l_path	35888628	35890861	+	1189.8	652	https://v10-1.orthodb.org/?query=3399at3699	Pentatricopeptide repeat
3399at3699	Duplicated	ptg000013l_path	5919721	5917488	-	1188.8	652	https://v10-1.orthodb.org/?query=3399at3699	Pentatricopeptide repeat
3426at3699	Duplicated	ptg000034l_path	14058789	14063893	+	1079.3	577	https://v10-1.orthodb.org/?query=3426at3699	Leucine-rich repeat
3426at3699	Duplicated	ptg000006l_path	32098870	32095994	-	921.4	577	https://v10-1.orthodb.org/?query=3426at3699	Leucine-rich repeat
3426at3699	Duplicated	ptg000016l_path	27684518	27687714	+	1063.2	575	https://v10-1.orthodb.org/?query=3426at3699	Leucine-rich repeat
3426at3699	Duplicated	ptg000032l_path	1698241	1701442	+	1063.2	575	https://v10-1.orthodb.org/?query=3426at3699	Leucine-rich repeat
3427at3699	Complete	ptg000014l_path	37916280	37914313	-	1010.7	567	https://v10-1.orthodb.org/?query=3427at3699	Pentatricopeptide repeat
3436at3699	Duplicated	ptg000008l_path	1431430	1427628	-	1117.0	534	https://v10-1.orthodb.org/?query=3436at3699	Electron transfer flavoprotein-ubiquinone oxidoreductase, mitochondrial
3436at3699	Duplicated	ptg000022l_path	1571733	1561289	-	1086.0	510	https://v10-1.orthodb.org/?query=3436at3699	Electron transfer flavoprotein-ubiquinone oxidoreductase, mitochondrial
3438at3699	Duplicated	ptg000032l_path	4607439	4610864	+	1204.9	581	https://v10-1.orthodb.org/?query=3438at3699	Nucleobase-ascorbate transporter 12
3438at3699	Duplicated	ptg000034l_path	16938462	16941875	+	1203.0	581	https://v10-1.orthodb.org/?query=3438at3699	Nucleobase-ascorbate transporter 12
3438at3699	Duplicated	ptg000016l_path	30560510	30563932	+	1204.9	580	https://v10-1.orthodb.org/?query=3438at3699	Nucleobase-ascorbate transporter 12
3450at3699	Complete	ptg000017l_path	4519097	4513204	-	1185.5	608	https://v10-1.orthodb.org/?query=3450at3699	Hyperosmolality-gated Ca2+ permeable channel 2.5
3453at3699	Duplicated	ptg000001l_path	4786104	4789107	+	1171.0	612	https://v10-1.orthodb.org/?query=3453at3699	RNA helicase
3453at3699	Duplicated	ptg000033l_path	1718865	1715868	-	1170.3	612	https://v10-1.orthodb.org/?query=3453at3699	RNA helicase
3453at3699	Duplicated	ptg000024l_path	26168119	26165121	-	1167.9	612	https://v10-1.orthodb.org/?query=3453at3699	RNA helicase
3453at3699	Duplicated	ptg002668l_path	638068	634936	-	1148.8	612	https://v10-1.orthodb.org/?query=3453at3699	RNA helicase
3453at3699	Duplicated	ptg000015l_path	3439372	3436240	-	1147.0	612	https://v10-1.orthodb.org/?query=3453at3699	RNA helicase
3455at3699	Duplicated	ptg000001l_path	10467381	10462221	-	1088.7	598	https://v10-1.orthodb.org/?query=3455at3699	DnaJ domain
3455at3699	Duplicated	ptg000023l_path	140387	135193	-	1086.1	598	https://v10-1.orthodb.org/?query=3455at3699	DnaJ domain
3455at3699	Duplicated	ptg000024l_path	20176721	20181877	+	1027.8	598	https://v10-1.orthodb.org/?query=3455at3699	DnaJ domain
3456at3699	Duplicated	ptg000014l_path	36794156	36791496	-	1009.8	539	https://v10-1.orthodb.org/?query=3456at3699	Integrator complex subunit
3456at3699	Duplicated	ptg000014l_path	36860086	36863048	+	985.2	538	https://v10-1.orthodb.org/?query=3456at3699	Integrator complex subunit
3459at3699	Duplicated	ptg000007l_path	26879621	26874982	-	1028.6	574	https://v10-1.orthodb.org/?query=3459at3699	UbiB domain
3459at3699	Duplicated	ptg000038l_path	2991905	2996501	+	1021.8	574	https://v10-1.orthodb.org/?query=3459at3699	UbiB domain
3459at3699	Duplicated	ptg000048l_path	2279181	2283800	+	1021.8	574	https://v10-1.orthodb.org/?query=3459at3699	UbiB domain
3460at3699	Complete	ptg000045l_path	2424078	2420985	-	1193.5	566	https://v10-1.orthodb.org/?query=3460at3699	EGF-like calcium-binding, conserved site
3471at3699	Duplicated	ptg000038l_path	3244496	3241709	-	1114.0	505	https://v10-1.orthodb.org/?query=3471at3699	Alpha-D-phosphohexomutase, alpha/beta/alpha domain I
3471at3699	Duplicated	ptg000007l_path	26616312	26619103	+	1110.2	505	https://v10-1.orthodb.org/?query=3471at3699	Alpha-D-phosphohexomutase, alpha/beta/alpha domain I
3471at3699	Duplicated	ptg000048l_path	2541623	2538808	-	1106.4	505	https://v10-1.orthodb.org/?query=3471at3699	Alpha-D-phosphohexomutase, alpha/beta/alpha domain I
3473at3699	Duplicated	ptg000006l_path	37267557	37260407	-	1115.8	593	https://v10-1.orthodb.org/?query=3473at3699	Peptidase S49
3473at3699	Duplicated	ptg000013l_path	4677710	4683799	+	1105.8	593	https://v10-1.orthodb.org/?query=3473at3699	Peptidase S49
3474at3699	Duplicated	ptg000013l_path	8291646	8287867	-	1142.8	593	https://v10-1.orthodb.org/?query=3474at3699	ABC transporter type 1, transmembrane domain
3474at3699	Duplicated	ptg000006l_path	33495901	33499745	+	1139.4	593	https://v10-1.orthodb.org/?query=3474at3699	ABC transporter type 1, transmembrane domain
3485at3699	Duplicated	ptg000017l_path	10181532	10179034	-	1022.2	530	https://v10-1.orthodb.org/?query=3485at3699	GPI transamidase component PIG-T
3485at3699	Duplicated	ptg000006l_path	1126417	1123921	-	911.8	487	https://v10-1.orthodb.org/?query=3485at3699	GPI transamidase component PIG-T
3486at3699	Duplicated	ptg000004l_path	1124827	1127114	+	1130.6	551	https://v10-1.orthodb.org/?query=3486at3699	Methylthiotransferase, N-terminal
3486at3699	Duplicated	ptg000012l_path	966360	968649	+	1129.9	551	https://v10-1.orthodb.org/?query=3486at3699	Methylthiotransferase, N-terminal
3486at3699	Duplicated	ptg000003l_path	1062099	1064390	+	1127.2	551	https://v10-1.orthodb.org/?query=3486at3699	Methylthiotransferase, N-terminal
3497at3699	Complete	ptg000014l_path	31183754	31188749	+	1377.5	605	https://v10-1.orthodb.org/?query=3497at3699	tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG
3499at3699	Complete	ptg000014l_path	36983244	36980788	-	1107.2	539	https://v10-1.orthodb.org/?query=3499at3699	Six-hairpin glycosidase-like superfamily
3500at3699	Duplicated	ptg000012l_path	6353778	6351805	-	969.3	558	https://v10-1.orthodb.org/?query=3500at3699	Pentatricopeptide repeat
3500at3699	Duplicated	ptg000004l_path	6398228	6396273	-	961.4	557	https://v10-1.orthodb.org/?query=3500at3699	Pentatricopeptide repeat
3503at3699	Duplicated	ptg000006l_path	37359519	37354972	-	946.2	544	https://v10-1.orthodb.org/?query=3503at3699	Nucleotide-diphospho-sugar transferase
3503at3699	Duplicated	ptg000013l_path	4594804	4599484	+	943.4	544	https://v10-1.orthodb.org/?query=3503at3699	Nucleotide-diphospho-sugar transferase
3507at3699	Duplicated	ptg000012l_path	5908075	5903315	-	1012.9	562	https://v10-1.orthodb.org/?query=3507at3699	Pentatricopeptide repeat
3507at3699	Duplicated	ptg000004l_path	5965741	5963874	-	1007.6	562	https://v10-1.orthodb.org/?query=3507at3699	Pentatricopeptide repeat
3510at3699	Duplicated	ptg000006l_path	34475902	34471472	-	1099.8	661	https://v10-1.orthodb.org/?query=3510at3699	RNA recognition motif domain
3510at3699	Duplicated	ptg000013l_path	7357191	7361116	+	1077.6	661	https://v10-1.orthodb.org/?query=3510at3699	RNA recognition motif domain
3519at3699	Complete	ptg000014l_path	27510256	27515011	+	1053.6	528	https://v10-1.orthodb.org/?query=3519at3699	Translation factor GUF1 homolog, chloroplastic
3536at3699	Complete	ptg000015l_path	6265167	6267107	+	1180.1	582	https://v10-1.orthodb.org/?query=3536at3699	DNA2/NAM7 helicase, AAA domain
3538at3699	Duplicated	ptg000001l_path	12371738	12375053	+	1034.0	534	https://v10-1.orthodb.org/?query=3538at3699	Propionyl-CoA carboxylase
3538at3699	Duplicated	ptg000024l_path	18361500	18358185	-	1033.8	534	https://v10-1.orthodb.org/?query=3538at3699	Propionyl-CoA carboxylase
3538at3699	Duplicated	ptg000023l_path	1971440	1974755	+	1027.1	534	https://v10-1.orthodb.org/?query=3538at3699	Propionyl-CoA carboxylase
3556at3699	Duplicated	ptg000001l_path	5667523	5671824	+	1089.8	529	https://v10-1.orthodb.org/?query=3556at3699	Alpha-D-phosphohexomutase, alpha/beta/alpha domain I
3556at3699	Duplicated	ptg000033l_path	853546	849243	-	1087.8	529	https://v10-1.orthodb.org/?query=3556at3699	Alpha-D-phosphohexomutase, alpha/beta/alpha domain I
3556at3699	Duplicated	ptg000024l_path	25269599	25265304	-	1074.3	529	https://v10-1.orthodb.org/?query=3556at3699	Alpha-D-phosphohexomutase, alpha/beta/alpha domain I
3558at3699	Duplicated	ptg000009l_path	28394249	28397437	+	1291.0	595	https://v10-1.orthodb.org/?query=3558at3699	Exocyst complex component Exo70
3558at3699	Duplicated	ptg000007l_path	24565253	24568447	+	1287.4	595	https://v10-1.orthodb.org/?query=3558at3699	Exocyst complex component Exo70
3558at3699	Duplicated	ptg000014l_path	28514126	28510812	-	1246.8	595	https://v10-1.orthodb.org/?query=3558at3699	Exocyst complex component Exo70
3559at3699	Duplicated	ptg000032l_path	3710042	3713153	+	1151.2	551	https://v10-1.orthodb.org/?query=3559at3699	MT-A70-like
3559at3699	Duplicated	ptg000034l_path	16032844	16035955	+	1151.2	551	https://v10-1.orthodb.org/?query=3559at3699	MT-A70-like
3559at3699	Duplicated	ptg000016l_path	29636977	29640089	+	1151.6	548	https://v10-1.orthodb.org/?query=3559at3699	MT-A70-like
3565at3699	Duplicated	ptg000013l_path	39764150	39766105	+	1022.4	573	https://v10-1.orthodb.org/?query=3565at3699	Pentatricopeptide repeat
3565at3699	Duplicated	ptg000006l_path	3752976	3751021	-	1022.0	573	https://v10-1.orthodb.org/?query=3565at3699	Pentatricopeptide repeat
3567at3699	Complete	ptg000015l_path	10910723	10912699	+	1260.0	566	https://v10-1.orthodb.org/?query=3567at3699	Acetolactate synthase
3568at3699	Duplicated	ptg000024l_path	25767398	25770532	+	1045.9	543	https://v10-1.orthodb.org/?query=3568at3699	Plastid lipid-associated protein/fibrillin conserved domain
3568at3699	Duplicated	ptg000033l_path	1341038	1344172	+	1045.9	543	https://v10-1.orthodb.org/?query=3568at3699	Plastid lipid-associated protein/fibrillin conserved domain
3568at3699	Duplicated	ptg000001l_path	5166419	5163304	-	1044.2	543	https://v10-1.orthodb.org/?query=3568at3699	Plastid lipid-associated protein/fibrillin conserved domain
3573at3699	Duplicated	ptg000008l_path	881794	877480	-	989.1	528	https://v10-1.orthodb.org/?query=3573at3699	UDPGP family
3573at3699	Duplicated	ptg000022l_path	940723	936472	-	987.8	528	https://v10-1.orthodb.org/?query=3573at3699	UDPGP family
3574at3699	Duplicated	ptg000001l_path	11230671	11228434	-	1141.4	613	https://v10-1.orthodb.org/?query=3574at3699	Tetratricopeptide repeat
3574at3699	Duplicated	ptg000023l_path	830313	828070	-	1136.6	612	https://v10-1.orthodb.org/?query=3574at3699	Tetratricopeptide repeat
3574at3699	Duplicated	ptg000024l_path	19441939	19444182	+	1136.2	612	https://v10-1.orthodb.org/?query=3574at3699	Tetratricopeptide repeat
3576at3699	Duplicated	ptg000018l_path	4073546	4071711	-	1082.9	542	https://v10-1.orthodb.org/?query=3576at3699	Pentatricopeptide repeat
3576at3699	Duplicated	ptg000022l_path	4746514	4748349	+	1082.9	542	https://v10-1.orthodb.org/?query=3576at3699	Pentatricopeptide repeat
3576at3699	Duplicated	ptg000008l_path	4460135	4461970	+	1082.8	542	https://v10-1.orthodb.org/?query=3576at3699	Pentatricopeptide repeat
3578at3699	Duplicated	ptg000012l_path	2581850	2584399	+	1041.2	567	https://v10-1.orthodb.org/?query=3578at3699	Leucine-rich repeat-containing N-terminal, plant-type
3578at3699	Duplicated	ptg000004l_path	2630099	2632645	+	1040.3	567	https://v10-1.orthodb.org/?query=3578at3699	Leucine-rich repeat-containing N-terminal, plant-type
3579at3699	Duplicated	ptg000048l_path	3441828	3443675	+	974.4	547	https://v10-1.orthodb.org/?query=3579at3699	Pentatricopeptide repeat
3579at3699	Duplicated	ptg000038l_path	4159208	4161055	+	974.0	547	https://v10-1.orthodb.org/?query=3579at3699	Pentatricopeptide repeat
3579at3699	Duplicated	ptg000007l_path	25717972	25716125	-	973.8	547	https://v10-1.orthodb.org/?query=3579at3699	Pentatricopeptide repeat
3588at3699	Duplicated	ptg000002l_path	41114501	41118428	+	1038.6	542	https://v10-1.orthodb.org/?query=3588at3699	Ku70/Ku80 C-terminal arm
3588at3699	Duplicated	ptg000053l_path	2327564	2323910	-	1014.2	512	https://v10-1.orthodb.org/?query=3588at3699	Ku70/Ku80 C-terminal arm
3591at3699	Duplicated	ptg000028l_path	28285403	28288150	+	1180.6	573	https://v10-1.orthodb.org/?query=3591at3699	Sel1-like repeat
3591at3699	Duplicated	ptg000025l_path	3524171	3521475	-	1179.3	573	https://v10-1.orthodb.org/?query=3591at3699	Sel1-like repeat
3600at3699	Duplicated	ptg000036l_path	21276479	21272536	-	1082.7	565	https://v10-1.orthodb.org/?query=3600at3699	Poly 
3600at3699	Duplicated	ptg000023l_path	25077575	25073639	-	1079.3	565	https://v10-1.orthodb.org/?query=3600at3699	Poly 
3600at3699	Duplicated	ptg000001l_path	38441810	38437871	-	1062.8	565	https://v10-1.orthodb.org/?query=3600at3699	Poly 
3604at3699	Complete	ptg000017l_path	7112244	7109393	-	886.3	541	https://v10-1.orthodb.org/?query=3604at3699	tRNA(Ile)-lysidine/2-thiocytidine synthase, N-terminal
3606at3699	Duplicated	ptg000006l_path	109246	111153	+	1040.1	545	https://v10-1.orthodb.org/?query=3606at3699	Pentatricopeptide repeat
3606at3699	Duplicated	ptg000017l_path	9187286	9189193	+	1039.8	545	https://v10-1.orthodb.org/?query=3606at3699	Pentatricopeptide repeat
3608at3699	Duplicated	ptg000005l_path	8085769	8082652	-	969.0	574	https://v10-1.orthodb.org/?query=3608at3699	Metallo-beta-lactamase
3608at3699	Duplicated	ptg000002l_path	31074316	31077425	+	971.7	567	https://v10-1.orthodb.org/?query=3608at3699	Metallo-beta-lactamase
3608at3699	Duplicated	ptg000044l_path	12653804	12656927	+	969.3	567	https://v10-1.orthodb.org/?query=3608at3699	Metallo-beta-lactamase
3619at3699	Duplicated	ptg000032l_path	7411866	7409019	-	1039.6	537	https://v10-1.orthodb.org/?query=3619at3699	Cwf19-like, C-terminal domain-1
3619at3699	Duplicated	ptg000034l_path	19779049	19776247	-	1029.9	537	https://v10-1.orthodb.org/?query=3619at3699	Cwf19-like, C-terminal domain-1
3619at3699	Duplicated	ptg000016l_path	33509590	33506741	-	1027.2	537	https://v10-1.orthodb.org/?query=3619at3699	Cwf19-like, C-terminal domain-1
3622at3699	Duplicated	ptg000034l_path	15027370	15024307	-	1230.4	611	https://v10-1.orthodb.org/?query=3622at3699	Ubiquitin-like modifier-activating enzyme Atg7
3622at3699	Duplicated	ptg000016l_path	28634828	28631771	-	1226.5	611	https://v10-1.orthodb.org/?query=3622at3699	Ubiquitin-like modifier-activating enzyme Atg7
3622at3699	Duplicated	ptg000032l_path	2676967	2673898	-	1223.8	611	https://v10-1.orthodb.org/?query=3622at3699	Ubiquitin-like modifier-activating enzyme Atg7
3625at3699	Duplicated	ptg000024l_path	23398837	23395938	-	884.9	629	https://v10-1.orthodb.org/?query=3625at3699	Myosin-2 heavy chain-like protein
3625at3699	Duplicated	ptg000001l_path	7372848	7375525	+	879.9	629	https://v10-1.orthodb.org/?query=3625at3699	Myosin-2 heavy chain-like protein
3635at3699	Duplicated	ptg000028l_path	26034971	26037361	+	1081.9	537	https://v10-1.orthodb.org/?query=3635at3699	Glycoside hydrolase family 47
3635at3699	Duplicated	ptg000025l_path	5830674	5828285	-	1081.2	537	https://v10-1.orthodb.org/?query=3635at3699	Glycoside hydrolase family 47
3639at3699	Duplicated	ptg000012l_path	8004267	8006099	+	1107.8	555	https://v10-1.orthodb.org/?query=3639at3699	Pentatricopeptide repeat
3639at3699	Duplicated	ptg000004l_path	8143606	8145438	+	1105.5	555	https://v10-1.orthodb.org/?query=3639at3699	Pentatricopeptide repeat
3639at3699	Duplicated	ptg000002l_path	1119642	1121474	+	1101.7	555	https://v10-1.orthodb.org/?query=3639at3699	Pentatricopeptide repeat
3644at3699	Duplicated	ptg000026l_path	1613059	1615960	+	1138.9	618	https://v10-1.orthodb.org/?query=3644at3699	Transferrin receptor-like, dimerisation domain
3644at3699	Duplicated	ptg000006l_path	43200876	43197973	-	1138.7	618	https://v10-1.orthodb.org/?query=3644at3699	Transferrin receptor-like, dimerisation domain
3646at3699	Complete	ptg000014l_path	30136137	30139177	+	945.2	635	https://v10-1.orthodb.org/?query=3646at3699	Domain of unknown function DUF4378
3652at3699	Duplicated	ptg000025l_path	1511562	1508886	-	917.6	485	https://v10-1.orthodb.org/?query=3652at3699	Rhodanese-like domain
3652at3699	Duplicated	ptg000028l_path	30354940	30357616	+	804.9	442	https://v10-1.orthodb.org/?query=3652at3699	Rhodanese-like domain
3653at3699	Duplicated	ptg000032l_path	2548146	2545315	-	1004.5	558	https://v10-1.orthodb.org/?query=3653at3699	RimM, N-terminal
3653at3699	Duplicated	ptg000016l_path	28499978	28497146	-	1002.3	558	https://v10-1.orthodb.org/?query=3653at3699	RimM, N-terminal
3653at3699	Duplicated	ptg000034l_path	14908492	14905647	-	1001.2	558	https://v10-1.orthodb.org/?query=3653at3699	RimM, N-terminal
3655at3699	Duplicated	ptg000028l_path	26621778	26617616	-	1229.7	713	https://v10-1.orthodb.org/?query=3655at3699	Ubiquitin system component CUE
3655at3699	Duplicated	ptg000025l_path	5207112	5211292	+	1208.7	713	https://v10-1.orthodb.org/?query=3655at3699	Ubiquitin system component CUE
3657at3699	Duplicated	ptg000007l_path	21902732	21905431	+	849.4	548	https://v10-1.orthodb.org/?query=3657at3699	Sieve element occlusion, C-terminal
3657at3699	Duplicated	ptg000009l_path	25706851	25709550	+	843.1	548	https://v10-1.orthodb.org/?query=3657at3699	Sieve element occlusion, C-terminal
3658at3699	Complete	ptg000014l_path	28940403	28937379	-	742.0	445	https://v10-1.orthodb.org/?query=3658at3699	Kelch repeat type 1
3660at3699	Missing
3672at3699	Duplicated	ptg000004l_path	458180	461034	+	1115.1	579	https://v10-1.orthodb.org/?query=3672at3699	Nucleobase-ascorbate transporter 11
3672at3699	Duplicated	ptg000012l_path	302407	305279	+	1072.9	579	https://v10-1.orthodb.org/?query=3672at3699	Nucleobase-ascorbate transporter 11
3675at3699	Duplicated	ptg000002l_path	31151873	31154500	+	1012.5	519	https://v10-1.orthodb.org/?query=3675at3699	Carotenoid cleavage dioxygenase 7
3675at3699	Duplicated	ptg000005l_path	8012443	8009816	-	1010.1	519	https://v10-1.orthodb.org/?query=3675at3699	Carotenoid cleavage dioxygenase 7
3675at3699	Duplicated	ptg000044l_path	12720548	12723175	+	1010.1	519	https://v10-1.orthodb.org/?query=3675at3699	Carotenoid cleavage dioxygenase 7
3676at3699	Duplicated	ptg000009l_path	22925736	22923757	-	1097.7	588	https://v10-1.orthodb.org/?query=3676at3699	Pentatricopeptide repeat
3676at3699	Duplicated	ptg002660l_path	12148	10181	-	1097.5	588	https://v10-1.orthodb.org/?query=3676at3699	Pentatricopeptide repeat
3676at3699	Duplicated	ptg002687l_path	45383	43416	-	1097.5	588	https://v10-1.orthodb.org/?query=3676at3699	Pentatricopeptide repeat
3676at3699	Duplicated	ptg002721l_path	10161	12128	+	1097.5	588	https://v10-1.orthodb.org/?query=3676at3699	Pentatricopeptide repeat
3676at3699	Duplicated	ptg000007l_path	19031024	19029269	-	935.3	524	https://v10-1.orthodb.org/?query=3676at3699	Pentatricopeptide repeat
3680at3699	Duplicated	ptg000028l_path	28029801	28027349	-	1049.4	581	https://v10-1.orthodb.org/?query=3680at3699	Pentatricopeptide repeat
3680at3699	Duplicated	ptg000025l_path	3802816	3805282	+	1051.6	572	https://v10-1.orthodb.org/?query=3680at3699	Pentatricopeptide repeat
3687at3699	Complete	ptg000014l_path	28613734	28615857	+	1250.2	621	https://v10-1.orthodb.org/?query=3687at3699	Protein kinase domain
3689at3699	Complete	ptg000019l_path	94644	104545	+	913.5	549	https://v10-1.orthodb.org/?query=3689at3699	Pentatricopeptide repeat
