# BUSCO version is: 5.6.1 
# The lineage dataset is: brassicales_odb10 (Creation date: 2024-01-08, number of genomes: 10, number of BUSCOs: 4596)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
5105at3699	Missing
5115at3699	Complete	Cexcelsa_scaf_3	38254340	38255926	+	858.0	462	https://v10-1.orthodb.org/?query=5115at3699	Pentatricopeptide repeat
5121at3699	Complete	Cexcelsa_scaf_4	24706770	24709725	+	656.6	504	https://v10-1.orthodb.org/?query=5121at3699	MTG13.5
5127at3699	Complete	Cexcelsa_scaf_1	17206008	17208881	+	826.5	475	https://v10-1.orthodb.org/?query=5127at3699	Protein kinase domain
5129at3699	Complete	Cexcelsa_scaf_4	12818180	12815817	-	970.4	448	https://v10-1.orthodb.org/?query=5129at3699	Rieske 
5136at3699	Complete	Cexcelsa_scaf_5	11504279	11507829	+	864.3	465	https://v10-1.orthodb.org/?query=5136at3699	Adenylate kinase 5, chloroplastic
5144at3699	Complete	Cexcelsa_scaf_2	27352503	27348887	-	875.8	430	https://v10-1.orthodb.org/?query=5144at3699	Non-specific serine/threonine protein kinase
5151at3699	Complete	Cexcelsa_scaf_3	41912673	41915175	+	911.2	483	https://v10-1.orthodb.org/?query=5151at3699	S-adenosyl-L-methionine-dependent methyltransferase
5162at3699	Complete	Cexcelsa_scaf_5	972253	974524	+	935.1	484	https://v10-1.orthodb.org/?query=5162at3699	Misato Segment II tubulin-like domain
5164at3699	Duplicated	Cexcelsa_scaf_3	3699784	3702087	+	958.8	488	https://v10-1.orthodb.org/?query=5164at3699	Aluminum-activated malate transporter
5164at3699	Duplicated	Cexcelsa_scaf_6	2593214	2595519	+	907.9	483	https://v10-1.orthodb.org/?query=5164at3699	Aluminum-activated malate transporter
5166at3699	Complete	Cexcelsa_scaf_1	20248199	20252443	+	1004.7	476	https://v10-1.orthodb.org/?query=5166at3699	Methylmalonate-semialdehyde dehydrogenase
5179at3699	Complete	Cexcelsa_scaf_2	37947077	37944655	-	924.6	491	https://v10-1.orthodb.org/?query=5179at3699	Transcription termination factor, mitochondrial/chloroplastic
5196at3699	Complete	Cexcelsa_scaf_2	27690204	27688049	-	1025.6	512	https://v10-1.orthodb.org/?query=5196at3699	Ankyrin repeat domain-containing protein 13
5197at3699	Complete	Cexcelsa_scaf_1	16610107	16605884	-	662.6	458	https://v10-1.orthodb.org/?query=5197at3699	Myosin heavy chain-like protein
5201at3699	Complete	Cexcelsa_scaf_3	33174014	33177350	+	1053.6	497	https://v10-1.orthodb.org/?query=5201at3699	Nucleobase-ascorbate transporter 4
5202at3699	Complete	Cexcelsa_scaf_5	31774205	31771701	-	896.1	470	https://v10-1.orthodb.org/?query=5202at3699	Mannosyltransferase
5204at3699	Complete	Cexcelsa_scaf_5	26386590	26389353	+	809.6	466	https://v10-1.orthodb.org/?query=5204at3699	Xylanase inhibitor, C-terminal
5205at3699	Complete	Cexcelsa_scaf_4	23836236	23839111	+	828.2	559	https://v10-1.orthodb.org/?query=5205at3699	Putative RNA polymerase II subunit B1 CTD phosphatase RPAP2 homolog
5210at3699	Complete	Cexcelsa_scaf_2	38647984	38644296	-	845.0	448	https://v10-1.orthodb.org/?query=5210at3699	Protein kinase domain
5211at3699	Complete	Cexcelsa_scaf_2	8205246	8208321	+	835.3	454	https://v10-1.orthodb.org/?query=5211at3699	DNA polymerase epsilon subunit
5221at3699	Complete	Cexcelsa_scaf_4	36485950	36487962	+	968.4	484	https://v10-1.orthodb.org/?query=5221at3699	ATPase, AAA-type, conserved site
5241at3699	Complete	Cexcelsa_scaf_5	7345527	7343440	-	992.4	502	https://v10-1.orthodb.org/?query=5241at3699	Ubiquitin fusion degradation protein Ufd1-like
5244at3699	Complete	Cexcelsa_scaf_5	29649016	29646631	-	720.6	506	https://v10-1.orthodb.org/?query=5244at3699	Two-component response regulator
5249at3699	Complete	Cexcelsa_scaf_2	5300694	5302996	+	892.3	440	https://v10-1.orthodb.org/?query=5249at3699	Protein kinase domain
5253at3699	Complete	Cexcelsa_scaf_5	6030719	6032329	+	925.7	488	https://v10-1.orthodb.org/?query=5253at3699	Pentatricopeptide repeat
5270at3699	Complete	Cexcelsa_scaf_4	1533045	1530343	-	905.6	449	https://v10-1.orthodb.org/?query=5270at3699	ATP-dependent 6-phosphofructokinase
5275at3699	Complete	Cexcelsa_scaf_4	3749811	3752709	+	924.2	458	https://v10-1.orthodb.org/?query=5275at3699	Trigger factor, C-terminal
5282at3699	Complete	Cexcelsa_scaf_1	52101198	52096716	-	1096.6	644	https://v10-1.orthodb.org/?query=5282at3699	GRIP domain
5291at3699	Complete	Cexcelsa_scaf_4	3623397	3620869	-	1052.7	488	https://v10-1.orthodb.org/?query=5291at3699	Hexosyltransferase
5292at3699	Complete	Cexcelsa_scaf_2	5844923	5848476	+	785.3	434	https://v10-1.orthodb.org/?query=5292at3699	Peptidase A22B, signal peptide peptidase
5296at3699	Complete	Cexcelsa_scaf_1	3782334	3779419	-	1048.5	501	https://v10-1.orthodb.org/?query=5296at3699	ATPase, AAA-type, conserved site
5297at3699	Complete	Cexcelsa_scaf_4	30593832	30591287	-	913.4	500	https://v10-1.orthodb.org/?query=5297at3699	Ribonuclease CAF1
5302at3699	Complete	Cexcelsa_scaf_1	13937929	13940779	+	881.7	433	https://v10-1.orthodb.org/?query=5302at3699	Rubisco LSMT, substrate-binding domain
5315at3699	Complete	Cexcelsa_scaf_4	34621124	34623526	+	844.6	465	https://v10-1.orthodb.org/?query=5315at3699	Methyltransferase domain
5323at3699	Complete	Cexcelsa_scaf_5	33392117	33394742	+	973.4	460	https://v10-1.orthodb.org/?query=5323at3699	UbiB domain
5325at3699	Complete	Cexcelsa_scaf_5	33113440	33115936	+	912.5	478	https://v10-1.orthodb.org/?query=5325at3699	CDK5 regulatory subunit-associated protein 3
5326at3699	Complete	Cexcelsa_scaf_5	535982	537643	+	946.7	498	https://v10-1.orthodb.org/?query=5326at3699	Pentatricopeptide repeat
5327at3699	Complete	Cexcelsa_scaf_1	4508134	4506109	-	951.2	487	https://v10-1.orthodb.org/?query=5327at3699	BTB/POZ domain
5328at3699	Complete	Cexcelsa_scaf_4	25162398	25160638	-	928.2	448	https://v10-1.orthodb.org/?query=5328at3699	Pentatricopeptide repeat
5332at3699	Complete	Cexcelsa_scaf_1	10786615	10789852	+	898.2	528	https://v10-1.orthodb.org/?query=5332at3699	CPL domain
5338at3699	Complete	Cexcelsa_scaf_4	27755731	27757844	+	889.9	438	https://v10-1.orthodb.org/?query=5338at3699	GYF domain 2
5339at3699	Complete	Cexcelsa_scaf_2	42240194	42238461	-	798.0	485	https://v10-1.orthodb.org/?query=5339at3699	Pentatricopeptide repeat
5340at3699	Complete	Cexcelsa_scaf_5	30727714	30725336	-	1029.5	487	https://v10-1.orthodb.org/?query=5340at3699	Proton-dependent oligopeptide transporter family
5341at3699	Complete	Cexcelsa_scaf_4	36756806	36754951	-	797.7	467	https://v10-1.orthodb.org/?query=5341at3699	Protein kinase domain
5344at3699	Complete	Cexcelsa_scaf_3	2339602	2337401	-	852.6	432	https://v10-1.orthodb.org/?query=5344at3699	DNA photolyase class 2
5354at3699	Complete	Cexcelsa_scaf_4	12497349	12494693	-	876.5	423	https://v10-1.orthodb.org/?query=5354at3699	Serine carboxypeptidase-like 48
5356at3699	Complete	Cexcelsa_scaf_3	39608999	39612009	+	891.6	443	https://v10-1.orthodb.org/?query=5356at3699	Non-specific phospholipase C2
5357at3699	Complete	Cexcelsa_scaf_4	26259014	26257298	-	924.7	463	https://v10-1.orthodb.org/?query=5357at3699	Cytochrome P450
5359at3699	Complete	Cexcelsa_scaf_3	7409674	7411290	+	923.3	473	https://v10-1.orthodb.org/?query=5359at3699	Pentatricopeptide repeat
5360at3699	Complete	Cexcelsa_scaf_1	45004122	45012335	+	992.5	483	https://v10-1.orthodb.org/?query=5360at3699	4-coumarate--CoA ligase 3
5363at3699	Complete	Cexcelsa_scaf_4	11227187	11225415	-	981.4	511	https://v10-1.orthodb.org/?query=5363at3699	Pentatricopeptide repeat
5368at3699	Complete	Cexcelsa_scaf_2	39456225	39459522	+	849.5	399	https://v10-1.orthodb.org/?query=5368at3699	Beta-glucosidase
5371at3699	Complete	Cexcelsa_scaf_5	11522594	11525324	+	893.7	459	https://v10-1.orthodb.org/?query=5371at3699	Glycoside hydrolase, family 79
5372at3699	Complete	Cexcelsa_scaf_1	39364561	39362291	-	842.2	467	https://v10-1.orthodb.org/?query=5372at3699	TLDc domain
5378at3699	Complete	Cexcelsa_scaf_4	25173087	25170877	-	754.3	510	https://v10-1.orthodb.org/?query=5378at3699	WPP domain-associated protein
5379at3699	Complete	Cexcelsa_scaf_4	26566080	26568059	+	863.3	415	https://v10-1.orthodb.org/?query=5379at3699	WD-repeat protein
5385at3699	Missing
5395at3699	Complete	Cexcelsa_scaf_1	49706726	49708980	+	1003.5	514	https://v10-1.orthodb.org/?query=5395at3699	GTP binding domain
5413at3699	Complete	Cexcelsa_scaf_4	24037391	24040107	+	854.5	450	https://v10-1.orthodb.org/?query=5413at3699	Glucose-1-phosphate adenylyltransferase
5414at3699	Complete	Cexcelsa_scaf_2	34961366	34963612	+	970.7	466	https://v10-1.orthodb.org/?query=5414at3699	Cytochrome P450
5416at3699	Complete	Cexcelsa_scaf_5	28862001	28859387	-	928.3	453	https://v10-1.orthodb.org/?query=5416at3699	Glycoside hydrolase family 1
5418at3699	Complete	Cexcelsa_scaf_1	49991318	49994217	+	864.2	495	https://v10-1.orthodb.org/?query=5418at3699	Rop guanine nucleotide exchange factor
5420at3699	Complete	Cexcelsa_scaf_4	23806923	23803564	-	899.8	486	https://v10-1.orthodb.org/?query=5420at3699	Solute carrier family 40 member 3, chloroplastic
5424at3699	Complete	Cexcelsa_scaf_6	9852090	9853967	+	1057.1	507	https://v10-1.orthodb.org/?query=5424at3699	Protein kinase domain
5426at3699	Complete	Cexcelsa_scaf_2	33916994	33914658	-	938.7	531	https://v10-1.orthodb.org/?query=5426at3699	BTB/POZ domain
5432at3699	Complete	Cexcelsa_scaf_3	37139199	37137700	-	932.7	427	https://v10-1.orthodb.org/?query=5432at3699	HSP20-like chaperone
5436at3699	Complete	Cexcelsa_scaf_4	26029893	26028018	-	946.0	490	https://v10-1.orthodb.org/?query=5436at3699	Pentatricopeptide repeat
5437at3699	Complete	Cexcelsa_scaf_4	31966558	31969462	+	971.3	529	https://v10-1.orthodb.org/?query=5437at3699	Protein kinase domain
5452at3699	Complete	Cexcelsa_scaf_6	111908	114191	+	848.9	483	https://v10-1.orthodb.org/?query=5452at3699	Flap endonuclease GEN-like 1
5453at3699	Complete	Cexcelsa_scaf_1	720944	724001	+	859.6	507	https://v10-1.orthodb.org/?query=5453at3699	RecQ-mediated genome instability protein 1
5454at3699	Duplicated	Cexcelsa_scaf_5	7072764	7076325	+	1058.9	558	https://v10-1.orthodb.org/?query=5454at3699	Mono-/di-acylglycerol lipase, N-terminal
5454at3699	Duplicated	Cexcelsa_scaf_1	42457102	42460580	+	1014.6	558	https://v10-1.orthodb.org/?query=5454at3699	Mono-/di-acylglycerol lipase, N-terminal
5458at3699	Complete	Cexcelsa_scaf_5	3228830	3225571	-	886.9	443	https://v10-1.orthodb.org/?query=5458at3699	Peptidase M24
5464at3699	Complete	Cexcelsa_scaf_5	33187322	33190638	+	932.1	463	https://v10-1.orthodb.org/?query=5464at3699	FAD-linked oxidase, C-terminal
5466at3699	Complete	Cexcelsa_scaf_3	4972422	4970791	-	847.7	487	https://v10-1.orthodb.org/?query=5466at3699	Pentatricopeptide repeat
5467at3699	Complete	Cexcelsa_scaf_1	772776	775886	+	1008.3	504	https://v10-1.orthodb.org/?query=5467at3699	DEAD-box ATP-dependent RNA helicase 30
5470at3699	Complete	Cexcelsa_scaf_6	4280753	4277689	-	956.7	507	https://v10-1.orthodb.org/?query=5470at3699	Deneddylase
5475at3699	Duplicated	Cexcelsa_scaf_5	24040066	24038501	-	843.8	453	https://v10-1.orthodb.org/?query=5475at3699	Cytochrome P450
5475at3699	Duplicated	Cexcelsa_scaf_3	5320315	5318774	-	864.9	451	https://v10-1.orthodb.org/?query=5475at3699	Cytochrome P450
5476at3699	Complete	Cexcelsa_scaf_4	4700287	4701885	+	902.1	484	https://v10-1.orthodb.org/?query=5476at3699	Pentatricopeptide repeat
5479at3699	Missing
5488at3699	Complete	Cexcelsa_scaf_3	38841356	38843389	+	1031.5	555	https://v10-1.orthodb.org/?query=5488at3699	Protein kinase domain
5491at3699	Complete	Cexcelsa_scaf_2	6849783	6854031	+	1169.1	711	https://v10-1.orthodb.org/?query=5491at3699	PWI domain
5497at3699	Complete	Cexcelsa_scaf_3	35752884	35750133	-	868.6	427	https://v10-1.orthodb.org/?query=5497at3699	ATP-dependent 6-phosphofructokinase
5503at3699	Duplicated	Cexcelsa_scaf_3	3987287	3984599	-	903.0	489	https://v10-1.orthodb.org/?query=5503at3699	CRAL-TRIO lipid binding domain
5503at3699	Duplicated	Cexcelsa_scaf_2	36692317	36689465	-	830.5	486	https://v10-1.orthodb.org/?query=5503at3699	CRAL-TRIO lipid binding domain
5506at3699	Complete	Cexcelsa_scaf_4	3255234	3257409	+	763.2	374	https://v10-1.orthodb.org/?query=5506at3699	WD40 repeat
5509at3699	Complete	Cexcelsa_scaf_5	4641255	4643515	+	920.0	451	https://v10-1.orthodb.org/?query=5509at3699	O-fucosyltransferase 31
5510at3699	Complete	Cexcelsa_scaf_2	5899920	5901633	+	991.6	469	https://v10-1.orthodb.org/?query=5510at3699	BTB/POZ domain-containing protein
5513at3699	Complete	Cexcelsa_scaf_2	40066737	40063550	-	909.8	497	https://v10-1.orthodb.org/?query=5513at3699	Expressed protein
5516at3699	Complete	Cexcelsa_scaf_4	26879065	26876704	-	880.5	482	https://v10-1.orthodb.org/?query=5516at3699	Rop guanine nucleotide exchange factor 5
5519at3699	Complete	Cexcelsa_scaf_2	3871927	3874530	+	1082.1	559	https://v10-1.orthodb.org/?query=5519at3699	Electron carrier/ protein disulfide oxidoreductase
5523at3699	Complete	Cexcelsa_scaf_6	222232	220626	-	943.4	444	https://v10-1.orthodb.org/?query=5523at3699	Cytochrome P450
5529at3699	Complete	Cexcelsa_scaf_3	38165200	38163173	-	827.3	436	https://v10-1.orthodb.org/?query=5529at3699	Fungal lipase-like domain
5531at3699	Complete	Cexcelsa_scaf_1	49534001	49531648	-	865.6	434	https://v10-1.orthodb.org/?query=5531at3699	IQ domain-containing protein IQM6
5542at3699	Complete	Cexcelsa_scaf_4	5747330	5744191	-	915.0	435	https://v10-1.orthodb.org/?query=5542at3699	Pyridoxamine 5'-phosphate oxidase, Alr4036 family, FMN-binding domain
5546at3699	Complete	Cexcelsa_scaf_6	8629666	8627086	-	1088.7	534	https://v10-1.orthodb.org/?query=5546at3699	RAP domain
5553at3699	Complete	Cexcelsa_scaf_3	42626848	42624485	-	913.4	441	https://v10-1.orthodb.org/?query=5553at3699	Rieske 
5554at3699	Complete	Cexcelsa_scaf_1	40244763	40243177	-	927.9	457	https://v10-1.orthodb.org/?query=5554at3699	Pentatricopeptide repeat
5567at3699	Missing
5568at3699	Complete	Cexcelsa_scaf_5	27813849	27815698	+	866.3	457	https://v10-1.orthodb.org/?query=5568at3699	Pentatricopeptide repeat
5569at3699	Duplicated	Cexcelsa_scaf_6	1994852	1997754	+	648.3	473	https://v10-1.orthodb.org/?query=5569at3699	Glycoside hydrolase, family 5
5569at3699	Duplicated	Cexcelsa_scaf_4	6518253	6514653	-	594.8	471	https://v10-1.orthodb.org/?query=5569at3699	Glycoside hydrolase, family 5
5570at3699	Complete	Cexcelsa_scaf_4	31686449	31688089	+	831.5	467	https://v10-1.orthodb.org/?query=5570at3699	Pentatricopeptide repeat
5572at3699	Missing
5574at3699	Complete	Cexcelsa_scaf_2	5184061	5181504	-	704.3	516	https://v10-1.orthodb.org/?query=5574at3699	uncharacterized protein LOC110809126
5580at3699	Complete	Cexcelsa_scaf_6	6010951	6012629	+	852.4	419	https://v10-1.orthodb.org/?query=5580at3699	At2g47010/F14M4.16
5582at3699	Complete	Cexcelsa_scaf_1	50748188	50750210	+	911.4	444	https://v10-1.orthodb.org/?query=5582at3699	Pentatricopeptide repeat
5586at3699	Complete	Cexcelsa_scaf_2	6162730	6160097	-	987.6	473	https://v10-1.orthodb.org/?query=5586at3699	4-coumarate--CoA ligase-like 1
5592at3699	Complete	Cexcelsa_scaf_4	33752624	33748838	-	625.2	492	https://v10-1.orthodb.org/?query=5592at3699	Leucine-rich repeat
5606at3699	Complete	Cexcelsa_scaf_1	4240265	4238258	-	941.0	482	https://v10-1.orthodb.org/?query=5606at3699	Ankyrin repeat-containing domain
5607at3699	Complete	Cexcelsa_scaf_2	4100789	4103398	+	953.5	476	https://v10-1.orthodb.org/?query=5607at3699	Light-mediated development protein DET1
5613at3699	Complete	Cexcelsa_scaf_5	24875686	24873014	-	802.9	508	https://v10-1.orthodb.org/?query=5613at3699	NAC domain
5618at3699	Complete	Cexcelsa_scaf_5	24130700	24133595	+	843.2	394	https://v10-1.orthodb.org/?query=5618at3699	Glucose-1-phosphate adenylyltransferase
5619at3699	Complete	Cexcelsa_scaf_2	3658376	3655694	-	959.2	447	https://v10-1.orthodb.org/?query=5619at3699	Cytochrome P450
5620at3699	Complete	Cexcelsa_scaf_4	32286786	32285011	-	818.8	483	https://v10-1.orthodb.org/?query=5620at3699	Pentatricopeptide repeat
5622at3699	Complete	Cexcelsa_scaf_4	33915837	33917654	+	979.2	493	https://v10-1.orthodb.org/?query=5622at3699	Uncharacterized protein At3g14900
5626at3699	Duplicated	Cexcelsa_scaf_1	16809161	16805597	-	638.6	519	https://v10-1.orthodb.org/?query=5626at3699	RWP-RK domain
5626at3699	Duplicated	Cexcelsa_scaf_1	46535742	46532636	-	749.9	510	https://v10-1.orthodb.org/?query=5626at3699	RWP-RK domain
5626at3699	Duplicated	Cexcelsa_scaf_2	44213260	44210087	-	662.9	509	https://v10-1.orthodb.org/?query=5626at3699	RWP-RK domain
5629at3699	Complete	Cexcelsa_scaf_2	43871518	43874154	+	812.9	398	https://v10-1.orthodb.org/?query=5629at3699	Tocopherol cyclase
5633at3699	Complete	Cexcelsa_scaf_4	32722113	32724097	+	817.8	432	https://v10-1.orthodb.org/?query=5633at3699	Malectin-like domain
5641at3699	Complete	Cexcelsa_scaf_6	1643588	1640281	-	892.9	481	https://v10-1.orthodb.org/?query=5641at3699	MLO-like protein
5643at3699	Complete	Cexcelsa_scaf_5	31400866	31404467	+	1039.7	671	https://v10-1.orthodb.org/?query=5643at3699	SNU66/SART1 family
5645at3699	Duplicated	Cexcelsa_scaf_1	17237023	17240216	+	870.1	427	https://v10-1.orthodb.org/?query=5645at3699	Diacylglycerol kinase
5645at3699	Duplicated	Cexcelsa_scaf_5	3700300	3697650	-	774.5	427	https://v10-1.orthodb.org/?query=5645at3699	Diacylglycerol kinase
5647at3699	Complete	Cexcelsa_scaf_6	9678371	9681058	+	889.9	443	https://v10-1.orthodb.org/?query=5647at3699	DnaJ domain
5649at3699	Complete	Cexcelsa_scaf_2	32702365	32704131	+	825.7	451	https://v10-1.orthodb.org/?query=5649at3699	Protein SINE1
5651at3699	Complete	Cexcelsa_scaf_3	5512677	5515346	+	954.2	492	https://v10-1.orthodb.org/?query=5651at3699	65-kDa microtubule-associated protein 8
5660at3699	Complete	Cexcelsa_scaf_2	44295577	44297980	+	844.2	429	https://v10-1.orthodb.org/?query=5660at3699	Xylanase inhibitor, C-terminal
5665at3699	Complete	Cexcelsa_scaf_1	17168265	17164888	-	787.6	525	https://v10-1.orthodb.org/?query=5665at3699	Leucine-rich repeat
5677at3699	Complete	Cexcelsa_scaf_3	32324975	32321730	-	1117.8	498	https://v10-1.orthodb.org/?query=5677at3699	Lysine histidine transporter-like 8
5689at3699	Complete	Cexcelsa_scaf_5	20703779	20707447	+	979.2	465	https://v10-1.orthodb.org/?query=5689at3699	Clp ATPase, C-terminal
5696at3699	Complete	Cexcelsa_scaf_4	503871	501553	-	967.4	438	https://v10-1.orthodb.org/?query=5696at3699	Peptidase S28
5699at3699	Complete	Cexcelsa_scaf_2	28626207	28629108	+	966.0	487	https://v10-1.orthodb.org/?query=5699at3699	Multicopper oxidase, type 2
5700at3699	Complete	Cexcelsa_scaf_1	12516309	12518277	+	849.6	416	https://v10-1.orthodb.org/?query=5700at3699	Pectinesterase
5703at3699	Complete	Cexcelsa_scaf_4	28122267	28124803	+	974.3	523	https://v10-1.orthodb.org/?query=5703at3699	AP-5 complex subunit mu
5712at3699	Complete	Cexcelsa_scaf_3	1940149	1943091	+	816.8	431	https://v10-1.orthodb.org/?query=5712at3699	DNA polymerase beta, palm domain
5713at3699	Complete	Cexcelsa_scaf_5	22302766	22305590	+	844.8	466	https://v10-1.orthodb.org/?query=5713at3699	Pectinesterase
5716at3699	Complete	Cexcelsa_scaf_6	3385880	3382916	-	949.8	470	https://v10-1.orthodb.org/?query=5716at3699	O-fucosyltransferase 7
5720at3699	Complete	Cexcelsa_scaf_4	34824950	34822092	-	871.4	499	https://v10-1.orthodb.org/?query=5720at3699	At3g11590/F24K9_26
5723at3699	Missing
5726at3699	Complete	Cexcelsa_scaf_3	41614274	41616683	+	849.4	445	https://v10-1.orthodb.org/?query=5726at3699	tRNA A64-2'-O-ribosylphosphate transferase
5730at3699	Complete	Cexcelsa_scaf_2	3195242	3192864	-	903.5	487	https://v10-1.orthodb.org/?query=5730at3699	Protein kinase domain
5736at3699	Complete	Cexcelsa_scaf_6	25486625	25483610	-	666.8	407	https://v10-1.orthodb.org/?query=5736at3699	Calcineurin-like phosphoesterase domain, ApaH type
5743at3699	Duplicated	Cexcelsa_scaf_4	1101014	1103178	+	965.7	504	https://v10-1.orthodb.org/?query=5743at3699	AMP-binding, conserved site
5743at3699	Duplicated	Cexcelsa_scaf_1	744490	746657	+	957.5	504	https://v10-1.orthodb.org/?query=5743at3699	AMP-binding, conserved site
5744at3699	Complete	Cexcelsa_scaf_4	35224750	35222687	-	1177.3	546	https://v10-1.orthodb.org/?query=5744at3699	Ankyrin repeat-containing domain
5748at3699	Complete	Cexcelsa_scaf_1	50731157	50725118	-	897.9	512	https://v10-1.orthodb.org/?query=5748at3699	2-oxoacid dehydrogenase acyltransferase, catalytic domain
5754at3699	Complete	Cexcelsa_scaf_3	42179798	42176466	-	802.1	423	https://v10-1.orthodb.org/?query=5754at3699	Lung seven transmembrane receptor-like
5755at3699	Complete	Cexcelsa_scaf_3	37776950	37778988	+	800.4	414	https://v10-1.orthodb.org/?query=5755at3699	Neuronal PAS domain protein
5760at3699	Complete	Cexcelsa_scaf_1	44181447	44177991	-	794.5	416	https://v10-1.orthodb.org/?query=5760at3699	Probable zinc metalloprotease EGY1, chloroplastic
5767at3699	Complete	Cexcelsa_scaf_1	48652292	48654380	+	732.2	379	https://v10-1.orthodb.org/?query=5767at3699	Carboxypeptidase
5771at3699	Complete	Cexcelsa_scaf_5	7122982	7120396	-	873.6	454	https://v10-1.orthodb.org/?query=5771at3699	DEAD-box ATP-dependent RNA helicase 1
5780at3699	Complete	Cexcelsa_scaf_1	51420349	51423022	+	787.8	419	https://v10-1.orthodb.org/?query=5780at3699	Protein kinase domain
5784at3699	Complete	Cexcelsa_scaf_4	5514586	5516175	+	895.2	453	https://v10-1.orthodb.org/?query=5784at3699	Xanthine/uracil/vitamin C permease
5792at3699	Complete	Cexcelsa_scaf_5	2516017	2513380	-	952.6	664	https://v10-1.orthodb.org/?query=5792at3699	Myosin heavy chain-related protein
5798at3699	Complete	Cexcelsa_scaf_4	3967817	3969391	+	814.4	471	https://v10-1.orthodb.org/?query=5798at3699	Pentatricopeptide repeat
5799at3699	Complete	Cexcelsa_scaf_6	1015301	1013412	-	945.2	458	https://v10-1.orthodb.org/?query=5799at3699	Pentatricopeptide repeat
5800at3699	Complete	Cexcelsa_scaf_5	29611805	29608681	-	946.4	433	https://v10-1.orthodb.org/?query=5800at3699	GTP binding domain
5801at3699	Duplicated	Cexcelsa_scaf_6	23123164	23118509	-	701.4	468	https://v10-1.orthodb.org/?query=5801at3699	Aldehyde dehydrogenase
5801at3699	Duplicated	Cexcelsa_scaf_5	26772839	26775897	+	706.4	465	https://v10-1.orthodb.org/?query=5801at3699	Aldehyde dehydrogenase
5801at3699	Duplicated	Cexcelsa_scaf_2	44063977	44067040	+	810.1	440	https://v10-1.orthodb.org/?query=5801at3699	Aldehyde dehydrogenase
5811at3699	Complete	Cexcelsa_scaf_3	34377088	34373646	-	905.1	469	https://v10-1.orthodb.org/?query=5811at3699	Aldehyde dehydrogenase domain
5814at3699	Complete	Cexcelsa_scaf_4	13622180	13620723	-	736.9	415	https://v10-1.orthodb.org/?query=5814at3699	Pentatricopeptide repeat
5816at3699	Complete	Cexcelsa_scaf_2	2033476	2031201	-	866.3	471	https://v10-1.orthodb.org/?query=5816at3699	Purple acid phosphatase
5827at3699	Duplicated	Cexcelsa_scaf_4	35095406	35096890	+	890.6	408	https://v10-1.orthodb.org/?query=5827at3699	Lycopene cyclase
5827at3699	Duplicated	Cexcelsa_scaf_1	14271652	14270153	-	879.5	408	https://v10-1.orthodb.org/?query=5827at3699	Lycopene cyclase
5829at3699	Complete	Cexcelsa_scaf_4	9807723	9805344	-	880.1	463	https://v10-1.orthodb.org/?query=5829at3699	Cytochrome P450
5831at3699	Complete	Cexcelsa_scaf_6	2415336	2417081	+	1034.9	508	https://v10-1.orthodb.org/?query=5831at3699	Amino acid permease/ SLC12A domain
5842at3699	Complete	Cexcelsa_scaf_1	63762	62173	-	763.9	445	https://v10-1.orthodb.org/?query=5842at3699	Pentatricopeptide repeat
5844at3699	Complete	Cexcelsa_scaf_1	6861495	6858930	-	775.6	396	https://v10-1.orthodb.org/?query=5844at3699	Protein kinase domain
5846at3699	Complete	Cexcelsa_scaf_3	36709696	36713223	+	910.4	489	https://v10-1.orthodb.org/?query=5846at3699	Glycosyl transferase CAP10 domain
5859at3699	Complete	Cexcelsa_scaf_1	13340254	13338746	-	790.5	417	https://v10-1.orthodb.org/?query=5859at3699	Pentatricopeptide repeat
5860at3699	Complete	Cexcelsa_scaf_6	12069799	12068270	-	933.0	417	https://v10-1.orthodb.org/?query=5860at3699	Transcription termination factor, mitochondrial/chloroplastic
5864at3699	Duplicated	Cexcelsa_scaf_2	26794394	26789452	-	967.2	450	https://v10-1.orthodb.org/?query=5864at3699	Squalene epoxidase
5864at3699	Duplicated	Cexcelsa_scaf_5	624324	622276	-	826.7	450	https://v10-1.orthodb.org/?query=5864at3699	Squalene epoxidase
5865at3699	Complete	Cexcelsa_scaf_1	17701941	17698863	-	853.5	468	https://v10-1.orthodb.org/?query=5865at3699	SET domain
5867at3699	Duplicated	Cexcelsa_scaf_5	2608264	2610900	+	857.2	478	https://v10-1.orthodb.org/?query=5867at3699	BTB/POZ domain
5867at3699	Duplicated	Cexcelsa_scaf_2	43731589	43728807	-	848.6	478	https://v10-1.orthodb.org/?query=5867at3699	BTB/POZ domain
5869at3699	Complete	Cexcelsa_scaf_1	3096329	3098370	+	908.6	465	https://v10-1.orthodb.org/?query=5869at3699	Protein kinase domain
5872at3699	Complete	Cexcelsa_scaf_1	2832296	2828501	-	1042.3	555	https://v10-1.orthodb.org/?query=5872at3699	FACT complex subunit POB3-like, N-terminal PH domain
5877at3699	Complete	Cexcelsa_scaf_5	21904327	21902624	-	941.6	477	https://v10-1.orthodb.org/?query=5877at3699	Pentatricopeptide repeat
5878at3699	Complete	Cexcelsa_scaf_2	27492978	27494681	+	848.2	505	https://v10-1.orthodb.org/?query=5878at3699	Armadillo
